Voltage	Current	Iqp	Iand	V/Rleak	Te	Ts	DeltaT	Peph	Pand	Pleak	Pabs	Pcool
0.00331803	6.94218e-08	6.94218e-08	0	0.19732	4.29948	4.3	0.955306	65.7701	0	0.327157	0.0704112	27.8623
0.00332203	6.95879e-08	6.95879e-08	0	0.197558	4.29948	4.3	0.955306	65.7701	0	0.327946	0.0707486	27.9121
0.00332604	6.97544e-08	6.97544e-08	0	0.197796	4.29948	4.3	0.955306	65.7701	0	0.328737	0.0710875	27.9619
0.00333004	6.99211e-08	6.99211e-08	0	0.198034	4.29948	4.3	0.955306	65.7701	0	0.329529	0.0714278	28.0116
0.00333405	7.00882e-08	7.00882e-08	0	0.198272	4.29948	4.3	0.955306	65.7701	0	0.330321	0.0717696	28.0612
0.00333805	7.02556e-08	7.02556e-08	0	0.19851	4.29948	4.3	0.955306	65.7701	0	0.331115	0.0721128	28.1108
0.00334206	7.04234e-08	7.04234e-08	0	0.198748	4.29948	4.3	0.955306	65.7701	0	0.33191	0.0724576	28.1604
0.00334606	7.05914e-08	7.05914e-08	0	0.198986	4.29948	4.3	0.955306	65.7701	0	0.332705	0.0728038	28.2099
0.00335007	7.07598e-08	7.07598e-08	0	0.199224	4.29948	4.3	0.955306	65.7701	0	0.333501	0.0731515	28.2593
0.00335407	7.09285e-08	7.09285e-08	0	0.199462	4.29948	4.3	0.955306	65.7701	0	0.334299	0.0735006	28.3087
0.00335808	7.10975e-08	7.10975e-08	0	0.1997	4.29948	4.3	0.955306	65.7701	0	0.335097	0.0738513	28.358
0.00336208	7.12668e-08	7.12668e-08	0	0.199938	4.29948	4.3	0.955306	65.7701	0	0.335896	0.0742035	28.4073
0.00336609	7.14364e-08	7.14364e-08	0	0.200176	4.29948	4.3	0.955306	65.7701	0	0.336697	0.0745572	28.4564
0.00337009	7.16064e-08	7.16064e-08	0	0.200414	4.29948	4.3	0.955306	65.7701	0	0.337498	0.0749124	28.5056
0.0033741	7.17767e-08	7.17767e-08	0	0.200652	4.29948	4.3	0.955306	65.7701	0	0.3383	0.0752691	28.5547
0.0033781	7.19473e-08	7.19473e-08	0	0.20089	4.29948	4.3	0.955306	65.7701	0	0.339103	0.0756273	28.6037
0.00338211	7.21182e-08	7.21182e-08	0	0.201128	4.29948	4.3	0.955306	65.7701	0	0.339907	0.0759871	28.6526
0.00338611	7.22894e-08	7.22894e-08	0	0.201366	4.29948	4.3	0.955306	65.7701	0	0.340712	0.0763484	28.7015
0.00339012	7.2461e-08	7.2461e-08	0	0.201604	4.29948	4.3	0.955306	65.7701	0	0.341518	0.0767112	28.7504
0.00339412	7.26329e-08	7.26329e-08	0	0.201842	4.29948	4.3	0.955306	65.7701	0	0.342325	0.0770756	28.7991
0.00339813	7.28051e-08	7.28051e-08	0	0.202081	4.29948	4.3	0.955306	65.7701	0	0.343133	0.0774415	28.8478
0.00340213	7.29777e-08	7.29777e-08	0	0.202319	4.29948	4.3	0.955306	65.7701	0	0.343942	0.077809	28.8965
0.00340614	7.31505e-08	7.31505e-08	0	0.202557	4.29948	4.3	0.955306	65.7701	0	0.344751	0.0781781	28.945
0.00341014	7.33237e-08	7.33237e-08	0	0.202795	4.29948	4.3	0.955306	65.7701	0	0.345562	0.0785487	28.9935
0.00341415	7.34972e-08	7.34972e-08	0	0.203033	4.29948	4.3	0.955306	65.7701	0	0.346374	0.0789209	29.042
0.00341815	7.36711e-08	7.36711e-08	0	0.203271	4.29948	4.3	0.955306	65.7701	0	0.347186	0.0792947	29.0903
0.00342216	7.38452e-08	7.38452e-08	0	0.203509	4.29948	4.3	0.955306	65.7701	0	0.348	0.0796701	29.1386
0.00342616	7.40197e-08	7.40197e-08	0	0.203747	4.29948	4.3	0.955306	65.7701	0	0.348814	0.080047	29.1869
0.00343017	7.41945e-08	7.41945e-08	0	0.203985	4.29948	4.3	0.955306	65.7701	0	0.34963	0.0804256	29.235
0.00343417	7.43697e-08	7.43697e-08	0	0.204223	4.29948	4.3	0.955306	65.7701	0	0.350446	0.0808057	29.2831
0.00343818	7.45452e-08	7.45452e-08	0	0.204461	4.29948	4.3	0.955306	65.7701	0	0.351264	0.0811875	29.3311
0.00344218	7.4721e-08	7.4721e-08	0	0.204699	4.29948	4.3	0.955306	65.7701	0	0.352082	0.0815709	29.3791
0.00344619	7.48971e-08	7.48971e-08	0	0.204937	4.29948	4.3	0.955306	65.7701	0	0.352901	0.0819559	29.427
0.00345019	7.50735e-08	7.50735e-08	0	0.205175	4.29948	4.3	0.955306	65.7701	0	0.353721	0.0823425	29.4748
0.0034542	7.52503e-08	7.52503e-08	0	0.205413	4.29948	4.3	0.955306	65.7701	0	0.354543	0.0827308	29.5225
0.0034582	7.54274e-08	7.54274e-08	0	0.205651	4.29948	4.3	0.955306	65.7701	0	0.355365	0.0831207	29.5702
0.00346221	7.56049e-08	7.56049e-08	0	0.205889	4.29948	4.3	0.955306	65.7701	0	0.356188	0.0835122	29.6178
0.00346621	7.57827e-08	7.57827e-08	0	0.206127	4.29948	4.3	0.955306	65.7701	0	0.357012	0.0839054	29.6653
0.00347022	7.59608e-08	7.59608e-08	0	0.206365	4.29948	4.3	0.955306	65.7701	0	0.357837	0.0843003	29.7127
0.00347422	7.61392e-08	7.61392e-08	0	0.206603	4.29948	4.3	0.955306	65.7701	0	0.358663	0.0846968	29.7601
0.00347823	7.6318e-08	7.6318e-08	0	0.206841	4.29948	4.3	0.955306	65.7701	0	0.35949	0.085095	29.8074
0.00348224	7.64971e-08	7.64971e-08	0	0.207079	4.29948	4.3	0.955306	65.7701	0	0.360317	0.0854948	29.8546
0.00348624	7.66765e-08	7.66765e-08	0	0.207317	4.29948	4.3	0.955306	65.7701	0	0.361146	0.0858964	29.9017
0.00349025	7.68563e-08	7.68563e-08	0	0.207555	4.29948	4.3	0.955306	65.7701	0	0.361976	0.0862996	29.9487
0.00349425	7.70364e-08	7.70364e-08	0	0.207793	4.29948	4.3	0.955306	65.7701	0	0.362807	0.0867045	29.9957
0.00349826	7.72168e-08	7.72168e-08	0	0.208031	4.29948	4.3	0.955306	65.7701	0	0.363638	0.0871111	30.0426
0.00350226	7.73975e-08	7.73975e-08	0	0.208269	4.29948	4.3	0.955306	65.7701	0	0.364471	0.0875195	30.0894
0.00350627	7.75786e-08	7.75786e-08	0	0.208507	4.29948	4.3	0.955306	65.7701	0	0.365304	0.0879295	30.1361
0.00351027	7.77601e-08	7.77601e-08	0	0.208745	4.29948	4.3	0.955306	65.7701	0	0.366139	0.0883412	30.1828
0.00351428	7.79418e-08	7.79418e-08	0	0.208983	4.29948	4.3	0.955306	65.7701	0	0.366974	0.0887547	30.2293
0.00351828	7.81239e-08	7.81239e-08	0	0.209221	4.29948	4.3	0.955306	65.7701	0	0.367811	0.0891699	30.2758
0.00352229	7.83064e-08	7.83064e-08	0	0.209459	4.29948	4.3	0.955306	65.7701	0	0.368648	0.0895869	30.3222
0.00352629	7.84891e-08	7.84891e-08	0	0.209697	4.29948	4.3	0.955306	65.7701	0	0.369486	0.0900056	30.3685
0.0035303	7.86722e-08	7.86722e-08	0	0.209935	4.29948	4.3	0.955306	65.7701	0	0.370326	0.090426	30.4147
0.0035343	7.88557e-08	7.88557e-08	0	0.210173	4.29948	4.3	0.955306	65.7701	0	0.371166	0.0908482	30.4608
0.00353831	7.90395e-08	7.90395e-08	0	0.210411	4.29948	4.3	0.955306	65.7701	0	0.372007	0.0912721	30.5069
0.00354231	7.92236e-08	7.92236e-08	0	0.210649	4.29948	4.3	0.955306	65.7701	0	0.372849	0.0916978	30.5528
0.00354632	7.9408e-08	7.9408e-08	0	0.210887	4.29948	4.3	0.955306	65.7701	0	0.373692	0.0921253	30.5987
0.00355033	7.95928e-08	7.95928e-08	0	0.211125	4.29948	4.3	0.955306	65.7701	0	0.374536	0.0925546	30.6445
0.00355433	7.97779e-08	7.97779e-08	0	0.211363	4.29948	4.3	0.955306	65.7701	0	0.375381	0.0929856	30.6902
0.00355834	7.99634e-08	7.99634e-08	0	0.211601	4.29948	4.3	0.955306	65.7701	0	0.376227	0.0934185	30.7358
0.00356234	8.01492e-08	8.01492e-08	0	0.211839	4.29948	4.3	0.955306	65.7701	0	0.377074	0.0938531	30.7813
0.00356635	8.03354e-08	8.03354e-08	0	0.212077	4.29948	4.3	0.955306	65.7701	0	0.377922	0.0942896	30.8267
0.00357035	8.05218e-08	8.05218e-08	0	0.212315	4.29948	4.3	0.955306	65.7701	0	0.378771	0.0947278	30.872
0.00357436	8.07087e-08	8.07087e-08	0	0.212553	4.29948	4.3	0.955306	65.7701	0	0.379621	0.0951679	30.9173
0.00357836	8.08958e-08	8.08958e-08	0	0.212791	4.29948	4.3	0.955306	65.7701	0	0.380471	0.0956098	30.9624
0.00358237	8.10833e-08	8.10833e-08	0	0.21303	4.29948	4.3	0.955306	65.7701	0	0.381323	0.0960536	31.0074
0.00358637	8.12712e-08	8.12712e-08	0	0.213268	4.29948	4.3	0.955306	65.7701	0	0.382175	0.0964991	31.0524
0.00359038	8.14594e-08	8.14594e-08	0	0.213506	4.29948	4.3	0.955306	65.7701	0	0.383029	0.0969465	31.0972
0.00359439	8.16479e-08	8.16479e-08	0	0.213744	4.29948	4.3	0.955306	65.7701	0	0.383883	0.0973958	31.142
0.00359839	8.18368e-08	8.18368e-08	0	0.213982	4.29948	4.3	0.955306	65.7701	0	0.384739	0.0978469	31.1866
0.0036024	8.2026e-08	8.2026e-08	0	0.21422	4.29948	4.3	0.955306	65.7701	0	0.385595	0.0982999	31.2312
0.0036064	8.22155e-08	8.22155e-08	0	0.214458	4.29948	4.3	0.955306	65.7701	0	0.386453	0.0987547	31.2757
0.00361041	8.24054e-08	8.24054e-08	0	0.214696	4.29948	4.3	0.955306	65.7701	0	0.387311	0.0992115	31.32
0.00361441	8.25957e-08	8.25957e-08	0	0.214934	4.29948	4.3	0.955306	65.7701	0	0.38817	0.0996701	31.3643
0.00361842	8.27863e-08	8.27863e-08	0	0.215172	4.29948	4.3	0.955306	65.7701	0	0.38903	0.100131	31.4084
0.00362242	8.29772e-08	8.29772e-08	0	0.21541	4.29948	4.3	0.955306	65.7701	0	0.389892	0.100593	31.4525
0.00362643	8.31685e-08	8.31685e-08	0	0.215648	4.29948	4.3	0.955306	65.7701	0	0.390754	0.101057	31.4965
0.00363044	8.33601e-08	8.33601e-08	0	0.215886	4.29948	4.3	0.955306	65.7701	0	0.391617	0.101523	31.5403
0.00363444	8.3552e-08	8.3552e-08	0	0.216124	4.29948	4.3	0.955306	65.7701	0	0.392481	0.101992	31.5841
0.00363845	8.37443e-08	8.37443e-08	0	0.216362	4.29948	4.3	0.955306	65.7701	0	0.393346	0.102462	31.6277
0.00364245	8.3937e-08	8.3937e-08	0	0.2166	4.29948	4.3	0.955306	65.7701	0	0.394212	0.102934	31.6712
0.00364646	8.413e-08	8.413e-08	0	0.216838	4.29948	4.3	0.955306	65.7701	0	0.395079	0.103408	31.7147
0.00365046	8.43234e-08	8.43234e-08	0	0.217076	4.29948	4.3	0.955306	65.7701	0	0.395946	0.103883	31.758
0.00365447	8.4517e-08	8.4517e-08	0	0.217314	4.29948	4.3	0.955306	65.7701	0	0.396815	0.104361	31.8012
0.00365848	8.47111e-08	8.47111e-08	0	0.217552	4.29948	4.3	0.955306	65.7701	0	0.397685	0.104841	31.8443
0.00366248	8.49055e-08	8.49055e-08	0	0.21779	4.29948	4.3	0.955306	65.7701	0	0.398556	0.105323	31.8873
0.00366649	8.51002e-08	8.51002e-08	0	0.218028	4.29948	4.3	0.955306	65.7701	0	0.399427	0.105806	31.9302
0.00367049	8.52953e-08	8.52953e-08	0	0.218266	4.29948	4.3	0.955306	65.7701	0	0.4003	0.106292	31.973
0.0036745	8.54907e-08	8.54907e-08	0	0.218504	4.29948	4.3	0.955306	65.7701	0	0.401173	0.10678	32.0157
0.0036785	8.56865e-08	8.56865e-08	0	0.218742	4.29948	4.3	0.955306	65.7701	0	0.402048	0.107269	32.0582
0.00368251	8.58826e-08	8.58826e-08	0	0.21898	4.29948	4.3	0.955306	65.7701	0	0.402923	0.107761	32.1007
0.00368652	8.60791e-08	8.60791e-08	0	0.219218	4.29948	4.3	0.955306	65.7701	0	0.4038	0.108254	32.143
0.00369052	8.62759e-08	8.62759e-08	0	0.219456	4.29948	4.3	0.955306	65.7701	0	0.404677	0.10875	32.1852
0.00369453	8.64731e-08	8.64731e-08	0	0.219694	4.29948	4.3	0.955306	65.7701	0	0.405555	0.109248	32.2273
0.00369853	8.66706e-08	8.66706e-08	0	0.219932	4.29948	4.3	0.955306	65.7701	0	0.406435	0.109747	32.2693
0.00370254	8.68685e-08	8.68685e-08	0	0.22017	4.29948	4.3	0.955306	65.7701	0	0.407315	0.110249	32.3112
0.00370654	8.70668e-08	8.70668e-08	0	0.220408	4.29948	4.3	0.955306	65.7701	0	0.408196	0.110753	32.353
0.00371055	8.72653e-08	8.72653e-08	0	0.220646	4.29948	4.3	0.955306	65.7701	0	0.409078	0.111259	32.3946
0.00371456	8.74643e-08	8.74643e-08	0	0.220884	4.29948	4.3	0.955306	65.7701	0	0.409961	0.111766	32.4361
0.00371856	8.76636e-08	8.76636e-08	0	0.221122	4.29948	4.3	0.955306	65.7701	0	0.410845	0.112276	32.4775
0.00372257	8.78632e-08	8.78632e-08	0	0.22136	4.29948	4.3	0.955306	65.7701	0	0.41173	0.112788	32.5188
0.00372657	8.80632e-08	8.80632e-08	0	0.221598	4.29948	4.3	0.955306	65.7701	0	0.412616	0.113302	32.56
0.00373058	8.82635e-08	8.82635e-08	0	0.221836	4.29948	4.3	0.955306	65.7701	0	0.413503	0.113818	32.601
0.00373458	8.84642e-08	8.84642e-08	0	0.222074	4.29948	4.3	0.955306	65.7701	0	0.414391	0.114337	32.6419
0.00373859	8.86653e-08	8.86653e-08	0	0.222312	4.29948	4.3	0.955306	65.7701	0	0.41528	0.114857	32.6827
0.0037426	8.88667e-08	8.88667e-08	0	0.22255	4.29948	4.3	0.955306	65.7701	0	0.416169	0.115379	32.7234
0.0037466	8.90684e-08	8.90684e-08	0	0.222788	4.29948	4.3	0.955306	65.7701	0	0.41706	0.115904	32.7639
0.00375061	8.92705e-08	8.92705e-08	0	0.223026	4.29948	4.3	0.955306	65.7701	0	0.417952	0.11643	32.8044
0.00375461	8.9473e-08	8.9473e-08	0	0.223264	4.29948	4.3	0.955306	65.7701	0	0.418844	0.116959	32.8447
0.00375862	8.96758e-08	8.96758e-08	0	0.223502	4.29948	4.3	0.955306	65.7701	0	0.419738	0.11749	32.8848
0.00376263	8.9879e-08	8.9879e-08	0	0.22374	4.29948	4.3	0.955306	65.7701	0	0.420632	0.118023	32.9249
0.00376663	9.00825e-08	9.00825e-08	0	0.223979	4.29948	4.3	0.955306	65.7701	0	0.421528	0.118558	32.9648
0.00377064	9.02864e-08	9.02864e-08	0	0.224217	4.29948	4.3	0.955306	65.7701	0	0.422424	0.119095	33.0046
0.00377464	9.04907e-08	9.04907e-08	0	0.224455	4.29948	4.3	0.955306	65.7701	0	0.423321	0.119635	33.0442
0.00377865	9.06953e-08	9.06953e-08	0	0.224693	4.29948	4.3	0.955306	65.7701	0	0.42422	0.120176	33.0838
0.00378266	9.09002e-08	9.09002e-08	0	0.224931	4.29948	4.3	0.955306	65.7701	0	0.425119	0.12072	33.1231
0.00378666	9.11055e-08	9.11055e-08	0	0.225169	4.29948	4.3	0.955306	65.7701	0	0.426019	0.121266	33.1624
0.00379067	9.13112e-08	9.13112e-08	0	0.225407	4.29948	4.3	0.955306	65.7701	0	0.42692	0.121814	33.2015
0.00379467	9.15172e-08	9.15172e-08	0	0.225645	4.29948	4.3	0.955306	65.7701	0	0.427822	0.122365	33.2405
0.00379868	9.17236e-08	9.17236e-08	0	0.225883	4.29948	4.3	0.955306	65.7701	0	0.428725	0.122917	33.2794
0.00380269	9.19304e-08	9.19304e-08	0	0.226121	4.29948	4.3	0.955306	65.7701	0	0.429629	0.123472	33.3181
0.00380669	9.21375e-08	9.21375e-08	0	0.226359	4.29948	4.3	0.955306	65.7701	0	0.430534	0.124029	33.3567
0.0038107	9.23449e-08	9.23449e-08	0	0.226597	4.29948	4.3	0.955306	65.7701	0	0.43144	0.124588	33.3952
0.0038147	9.25528e-08	9.25528e-08	0	0.226835	4.29948	4.3	0.955306	65.7701	0	0.432347	0.125149	33.4335
0.00381871	9.27609e-08	9.27609e-08	0	0.227073	4.29948	4.3	0.955306	65.7701	0	0.433255	0.125713	33.4717
0.00382272	9.29695e-08	9.29695e-08	0	0.227311	4.29948	4.3	0.955306	65.7701	0	0.434164	0.126279	33.5097
0.00382672	9.31784e-08	9.31784e-08	0	0.227549	4.29948	4.3	0.955306	65.7701	0	0.435073	0.126847	33.5476
0.00383073	9.33876e-08	9.33876e-08	0	0.227787	4.29948	4.3	0.955306	65.7701	0	0.435984	0.127418	33.5854
0.00383473	9.35973e-08	9.35973e-08	0	0.228025	4.29948	4.3	0.955306	65.7701	0	0.436896	0.12799	33.623
0.00383874	9.38073e-08	9.38073e-08	0	0.228263	4.29948	4.3	0.955306	65.7701	0	0.437808	0.128565	33.6605
0.00384275	9.40176e-08	9.40176e-08	0	0.228501	4.29948	4.3	0.955306	65.7701	0	0.438722	0.129142	33.6978
0.00384675	9.42283e-08	9.42283e-08	0	0.228739	4.29948	4.3	0.955306	65.7701	0	0.439636	0.129722	33.735
0.00385076	9.44394e-08	9.44394e-08	0	0.228977	4.29948	4.3	0.955306	65.7701	0	0.440552	0.130304	33.772
0.00385477	9.46508e-08	9.46508e-08	0	0.229215	4.29948	4.3	0.955306	65.7701	0	0.441468	0.130888	33.8089
0.00385877	9.48626e-08	9.48626e-08	0	0.229453	4.29948	4.3	0.955306	65.7701	0	0.442385	0.131474	33.8457
0.00386278	9.50747e-08	9.50747e-08	0	0.229691	4.29948	4.3	0.955306	65.7701	0	0.443304	0.132063	33.8823
0.00386678	9.52872e-08	9.52872e-08	0	0.229929	4.29948	4.3	0.955306	65.7701	0	0.444223	0.132654	33.9188
0.00387079	9.55001e-08	9.55001e-08	0	0.230167	4.29948	4.3	0.955306	65.7701	0	0.445143	0.133247	33.9551
0.0038748	9.57134e-08	9.57134e-08	0	0.230405	4.29948	4.3	0.955306	65.7701	0	0.446064	0.133843	33.9912
0.0038788	9.5927e-08	9.5927e-08	0	0.230643	4.29948	4.3	0.955306	65.7701	0	0.446986	0.134441	34.0272
0.00388281	9.61409e-08	9.61409e-08	0	0.230881	4.29948	4.3	0.955306	65.7701	0	0.447909	0.135041	34.0631
