Voltage	Current	NEPeph	NEPs	NEPa	NEP	NEPph	Sv	NEP^2-NEPph^2
0.00391577	8.72747e-09	1.89952e-17	3.42019e-17	6.54196e-17	5.68453e-16	5.63319e-16	6.94577e+07	7.62254e-17
0.00395384	9.07256e-09	1.89668e-17	3.44129e-17	6.74857e-17	5.68706e-16	5.63319e-16	6.73102e+07	7.80916e-17
0.00399191	9.43427e-09	1.89393e-17	3.46399e-17	6.96837e-17	5.68984e-16	5.63319e-16	6.51682e+07	8.00902e-17
0.00402999	9.8291e-09	1.89159e-17	3.49601e-17	7.21791e-17	5.69314e-16	5.63319e-16	6.28981e+07	8.24005e-17
0.00406807	1.02429e-08	1.88931e-17	3.52977e-17	7.48296e-17	5.69676e-16	5.63319e-16	6.06551e+07	8.48667e-17
0.00410617	1.0709e-08	1.88773e-17	3.58074e-17	7.79713e-17	5.70128e-16	5.63319e-16	5.81974e+07	8.78524e-17
0.00414427	1.1197e-08	1.88617e-17	3.6337e-17	8.13017e-17	5.70626e-16	5.63319e-16	5.58014e+07	9.10281e-17
0.00418237	1.17247e-08	1.88495e-17	3.69657e-17	8.5003e-17	5.71205e-16	5.63319e-16	5.3361e+07	9.459e-17
0.00422049	1.22937e-08	1.88405e-17	3.76962e-17	8.90989e-17	5.71877e-16	5.63319e-16	5.08987e+07	9.85626e-17
0.00425861	1.2923e-08	1.88375e-17	3.86111e-17	9.37931e-17	5.72688e-16	5.63319e-16	4.83431e+07	1.03164e-16
0.00429675	1.35971e-08	1.88375e-17	3.96372e-17	9.89438e-17	5.73624e-16	5.63319e-16	4.58195e+07	1.0824e-16
0.0043349	1.43172e-08	1.88405e-17	4.07801e-17	1.04581e-16	5.74703e-16	5.63319e-16	4.33437e+07	1.13821e-16
0.00437306	1.512e-08	1.88525e-17	4.22106e-17	1.1112e-16	5.76032e-16	5.63319e-16	4.0788e+07	1.20353e-16
0.00441124	1.59891e-08	1.8871e-17	4.3861e-17	1.18428e-16	5.7761e-16	5.63319e-16	3.82666e+07	1.27691e-16
0.00444942	1.69248e-08	1.88963e-17	4.57462e-17	1.26559e-16	5.79478e-16	5.63319e-16	3.58044e+07	1.35893e-16
0.00448763	1.79269e-08	1.89292e-17	4.78835e-17	1.3557e-16	5.81686e-16	5.63319e-16	3.34215e+07	1.45019e-16
0.00452585	1.90306e-08	1.89773e-17	5.04741e-17	1.45955e-16	5.84413e-16	5.63319e-16	3.10411e+07	1.55597e-16
0.00456409	2.0216e-08	1.90395e-17	5.3466e-17	1.57598e-16	5.87696e-16	5.63319e-16	2.87457e+07	1.67506e-16
0.00460235	2.14803e-08	1.9118e-17	5.68987e-17	1.70598e-16	5.91638e-16	5.63319e-16	2.65536e+07	1.8085e-16
0.00464062	2.28199e-08	1.92158e-17	6.08196e-17	1.85064e-16	5.9636e-16	5.63319e-16	2.44766e+07	1.95747e-16
0.00467891	2.42474e-08	1.93416e-17	6.53896e-17	2.01367e-16	6.02102e-16	5.63319e-16	2.24939e+07	2.126e-16
0.00471721	2.5757e-08	1.95018e-17	7.06887e-17	2.19676e-16	6.09067e-16	5.63319e-16	2.06184e+07	2.31592e-16
0.00475553	2.73092e-08	1.96922e-17	7.65761e-17	2.39632e-16	6.17255e-16	5.63319e-16	1.89007e+07	2.5234e-16
0.00479385	2.89315e-08	1.9932e-17	8.33739e-17	2.61964e-16	6.27138e-16	5.63319e-16	1.72891e+07	2.75633e-16
0.00483219	3.06012e-08	2.02251e-17	9.10771e-17	2.86621e-16	6.38893e-16	5.63319e-16	1.58014e+07	3.01423e-16
0.00487054	3.23128e-08	2.05829e-17	9.98106e-17	3.13854e-16	6.52854e-16	5.63319e-16	1.44301e+07	3.29985e-16
0.00490889	3.40461e-08	2.10084e-17	1.09565e-16	3.436e-16	6.69205e-16	5.63319e-16	1.31807e+07	3.61257e-16
0.00494724	3.57828e-08	2.15017e-17	1.20306e-16	3.75745e-16	6.88076e-16	5.63319e-16	1.2053e+07	3.9512e-16
0.0049856	3.75349e-08	2.20839e-17	1.32327e-16	4.10917e-16	7.10056e-16	5.63319e-16	1.10212e+07	4.32262e-16
0.00502395	3.92857e-08	2.27539e-17	1.45601e-16	4.49015e-16	7.35296e-16	5.63319e-16	1.00861e+07	4.7258e-16
0.0050623	4.10204e-08	2.35052e-17	1.60059e-16	4.89848e-16	7.63839e-16	5.63319e-16	9.24527e+06	5.1587e-16
