-8.494366453e-04	-4.231121695e-08
-8.482086808e-04	-4.212287956e-08
-8.469128229e-04	-4.193233289e-08
-8.456962139e-04	-4.174535931e-08
-8.443301163e-04	-4.155659923e-08
-8.429249893e-04	-4.136757649e-08
-8.417828747e-04	-4.117882334e-08
-8.404638572e-04	-4.099003771e-08
-8.390687797e-04	-4.079888563e-08
-8.379025813e-04	-4.061099375e-08
-8.367063249e-04	-4.042245013e-08
-8.354025837e-04	-4.023377420e-08
-8.340272896e-04	-4.004495401e-08
-8.328368757e-04	-3.985602774e-08
-8.314992253e-04	-3.966701904e-08
-8.302795698e-04	-3.947986039e-08
-8.290081550e-04	-3.929108941e-08
-8.277108983e-04	-3.910254686e-08
-8.264975136e-04	-3.891347982e-08
-8.253099909e-04	-3.872492497e-08
-8.240600512e-04	-3.853607851e-08
-8.228417132e-04	-3.834728905e-08
-8.216281256e-04	-3.815853552e-08
-8.203843509e-04	-3.796836946e-08
-8.191855811e-04	-3.778031070e-08
-8.179684962e-04	-3.759000799e-08
-8.167037316e-04	-3.740073502e-08
-8.153790235e-04	-3.721258618e-08
-8.141798615e-04	-3.702150765e-08
-8.128805431e-04	-3.683149696e-08
-8.116573221e-04	-3.664275804e-08
-8.104599496e-04	-3.645404273e-08
-8.092264379e-04	-3.626521920e-08
-8.081167423e-04	-3.607665164e-08
-8.068660318e-04	-3.588662669e-08
-8.056209757e-04	-3.569787085e-08
-8.043352529e-04	-3.550888880e-08
-8.030865236e-04	-3.531856539e-08
-8.018703285e-04	-3.512965054e-08
-8.007333589e-04	-3.494066215e-08
-7.994995415e-04	-3.475208850e-08
-7.983391847e-04	-3.456481033e-08
-7.972969067e-04	-3.437590753e-08
-7.960096188e-04	-3.419045388e-08
-7.948124982e-04	-3.400167226e-08
-7.936269527e-04	-3.381249459e-08
-7.925452038e-04	-3.362379139e-08
-7.913629956e-04	-3.343523929e-08
-7.901859027e-04	-3.324723292e-08
-7.888801464e-04	-3.305851391e-08
-7.878467135e-04	-3.286952212e-08
-7.867150406e-04	-3.267943663e-08
-7.855683639e-04	-3.249050191e-08
-7.844780697e-04	-3.230189821e-08
-7.832218959e-04	-3.211309477e-08
-7.819970736e-04	-3.192440328e-08
-7.809736426e-04	-3.173552543e-08
-7.798461767e-04	-3.154668341e-08
-7.787317172e-04	-3.135805878e-08
-7.774800938e-04	-3.116919241e-08
-7.763731239e-04	-3.098030583e-08
-7.751542262e-04	-3.079181360e-08
-7.741162399e-04	-3.060322839e-08
-7.729791159e-04	-3.041442727e-08
-7.718264063e-04	-3.022571449e-08
-7.707139007e-04	-3.003577685e-08
-7.695252171e-04	-2.984725028e-08
-7.683111441e-04	-2.965614851e-08
-7.671474450e-04	-2.946749209e-08
-7.660985310e-04	-2.927745054e-08
-7.652214470e-04	-2.908633082e-08
-7.640037575e-04	-2.889756872e-08
-7.630157314e-04	-2.870882087e-08
-7.619469971e-04	-2.852020612e-08
-7.608097295e-04	-2.833108635e-08
-7.597531001e-04	-2.814226874e-08
-7.587594997e-04	-2.795311480e-08
-7.577296921e-04	-2.776429213e-08
-7.565592163e-04	-2.757557519e-08
-7.553739445e-04	-2.738549395e-08
-7.543768497e-04	-2.719663112e-08
-7.534467127e-04	-2.700786391e-08
-7.522980675e-04	-2.681918508e-08
-7.512109145e-04	-2.662985273e-08
-7.501480613e-04	-2.644106142e-08
-7.490380088e-04	-2.625291091e-08
-7.480023916e-04	-2.606419187e-08
-7.470195093e-04	-2.587523595e-08
-7.459843441e-04	-2.568660161e-08
-7.449307213e-04	-2.549774331e-08
-7.438100975e-04	-2.530893477e-08
-7.427134389e-04	-2.512013656e-08
-7.416676759e-04	-2.493105645e-08
-7.407076449e-04	-2.474088988e-08
-7.396726689e-04	-2.455219252e-08
-7.386588967e-04	-2.436331551e-08
-7.377537796e-04	-2.417558403e-08
-7.368259769e-04	-2.398676253e-08
-7.357730789e-04	-2.379807649e-08
-7.348767220e-04	-2.360907026e-08
-7.340030978e-04	-2.342028431e-08
-7.329805917e-04	-2.323253877e-08
-7.319807788e-04	-2.304380179e-08
-7.309187327e-04	-2.285746281e-08
-7.299843979e-04	-2.266990116e-08
-7.288365004e-04	-2.248148410e-08
-7.278509514e-04	-2.229127902e-08
-7.269144237e-04	-2.210155732e-08
-7.260254392e-04	-2.191274227e-08
-7.250439541e-04	-2.172221459e-08
-7.240567673e-04	-2.153123950e-08
-7.230965110e-04	-2.134256640e-08
-7.221120164e-04	-2.115281101e-08
-7.211874138e-04	-2.096375574e-08
-7.202625625e-04	-2.077503607e-08
-7.194348094e-04	-2.058646757e-08
-7.183749526e-04	-2.040041459e-08
-7.175481120e-04	-2.021418470e-08
-7.166359201e-04	-2.002549486e-08
-7.156677325e-04	-1.983725725e-08
-7.146791717e-04	-1.964707976e-08
-7.136737912e-04	-1.945755882e-08
-7.126749434e-04	-1.926873803e-08
-7.118167768e-04	-1.907886542e-08
-7.109913460e-04	-1.889002999e-08
-7.100366349e-04	-1.870136500e-08
-7.090869992e-04	-1.851132975e-08
-7.082079348e-04	-1.832264696e-08
-7.072720725e-04	-1.813395162e-08
-7.063631395e-04	-1.794507487e-08
-7.055723302e-04	-1.775509778e-08
-7.046295578e-04	-1.756551472e-08
-7.037958053e-04	-1.737674117e-08
-7.028740242e-04	-1.718738376e-08
-7.019923539e-04	-1.699711874e-08
-7.012190746e-04	-1.680841992e-08
-7.003938695e-04	-1.661944891e-08
-6.995125643e-04	-1.643049682e-08
-6.987393706e-04	-1.624167429e-08
-6.979126945e-04	-1.605158804e-08
-6.969490007e-04	-1.586265477e-08
-6.962079517e-04	-1.567491405e-08
-6.955472628e-04	-1.548622938e-08
-6.947998832e-04	-1.529749776e-08
-6.939275753e-04	-1.511031937e-08
-6.930761746e-04	-1.492148948e-08
-6.922977774e-04	-1.473270614e-08
-6.914411848e-04	-1.454376912e-08
-6.906736203e-04	-1.435344403e-08
-6.898814140e-04	-1.416449675e-08
-6.889623940e-04	-1.397621874e-08
-6.880989281e-04	-1.378859759e-08
-6.872671428e-04	-1.360102172e-08
-6.864824052e-04	-1.341147715e-08
-6.856409720e-04	-1.322398670e-08
-6.849451642e-04	-1.303515721e-08
-6.841485620e-04	-1.284653503e-08
-6.834190921e-04	-1.265770813e-08
-6.829023430e-04	-1.246897824e-08
-6.819789027e-04	-1.228017728e-08
-6.812480339e-04	-1.209114491e-08
-6.807523235e-04	-1.190265287e-08
-6.799790472e-04	-1.171229255e-08
-6.792739106e-04	-1.152346047e-08
-6.784297744e-04	-1.133537555e-08
-6.778623944e-04	-1.114648879e-08
-6.771619974e-04	-1.095794529e-08
-6.764894226e-04	-1.076920886e-08
-6.758535771e-04	-1.058044041e-08
-6.752470823e-04	-1.039202790e-08
-6.745413168e-04	-1.020296190e-08
-6.739986820e-04	-1.001408974e-08
-6.733882849e-04	-9.825788621e-09
-6.726568853e-04	-9.636475635e-09
-6.719443519e-04	-9.448342309e-09
-6.714307459e-04	-9.259494439e-09
-6.707139834e-04	-9.069269535e-09
-6.700580102e-04	-8.880578913e-09
-6.695204627e-04	-8.691694556e-09
-6.689261851e-04	-8.502929149e-09
-6.682883019e-04	-8.314289619e-09
-6.676313229e-04	-8.125502467e-09
-6.669846699e-04	-7.936827975e-09
-6.664986811e-04	-7.742346440e-09
-6.659465397e-04	-7.554187662e-09
-6.653161484e-04	-7.366100900e-09
-6.647940443e-04	-7.178671938e-09
-6.642128274e-04	-6.989744164e-09
-6.635939212e-04	-6.801088153e-09
-6.631017686e-04	-6.613502775e-09
-6.626645893e-04	-6.423273033e-09
-6.618946537e-04	-6.234489201e-09
-6.613982106e-04	-6.045598132e-09
-6.608735099e-04	-5.858192483e-09
-6.603837743e-04	-5.669698716e-09
-6.597774206e-04	-5.480891401e-09
-6.591774069e-04	-5.292109393e-09
-6.586222433e-04	-5.103461027e-09
-6.580883700e-04	-4.914687406e-09
-6.576250303e-04	-4.725909778e-09
-6.571184884e-04	-4.537144285e-09
-6.565928173e-04	-4.354506928e-09
-6.560321889e-04	-4.178964520e-09
-6.554210334e-04	-4.011903780e-09
-6.549658508e-04	-3.850645768e-09
-6.544577576e-04	-3.695397550e-09
-6.538946887e-04	-3.547116366e-09
-6.533589872e-04	-3.405824852e-09
-6.528235611e-04	-3.267776446e-09
-6.524023950e-04	-3.137184968e-09
-6.519006876e-04	-3.011076710e-09
-6.514044461e-04	-2.891411196e-09
-6.509469499e-04	-2.774610152e-09
-6.503567274e-04	-2.664292094e-09
-6.499064866e-04	-2.557649594e-09
-6.493181827e-04	-2.455438252e-09
-6.488822134e-04	-2.357467267e-09
-6.483292307e-04	-2.263871079e-09
-6.479278245e-04	-2.174147017e-09
-6.473455804e-04	-2.086178598e-09
-6.468493028e-04	-2.005681806e-09
-6.463688118e-04	-1.926871449e-09
-6.456946098e-04	-1.849236204e-09
-6.452410267e-04	-1.775932431e-09
-6.446335697e-04	-1.703470263e-09
-6.440924063e-04	-1.635820593e-09
-6.435442004e-04	-1.569484740e-09
-6.430226420e-04	-1.507601671e-09
-6.424628684e-04	-1.446836915e-09
-6.418160469e-04	-1.389158204e-09
-6.411963585e-04	-1.332969377e-09
-6.405796805e-04	-1.279866176e-09
-6.399229279e-04	-1.229475815e-09
-6.393041878e-04	-1.179449191e-09
-6.386055818e-04	-1.130864117e-09
-6.380745632e-04	-1.084071343e-09
-6.374182472e-04	-1.040793717e-09
-6.366269069e-04	-9.990643468e-10
-6.359581946e-04	-9.587580513e-10
-6.351965673e-04	-9.198098503e-10
-6.343626637e-04	-8.836219588e-10
-6.337506421e-04	-8.475458433e-10
-6.329641253e-04	-8.129710594e-10
-6.322315977e-04	-7.811792333e-10
-6.312626388e-04	-7.494380964e-10
-6.306031021e-04	-7.192378485e-10
-6.299280368e-04	-6.931743237e-10
-6.291652724e-04	-6.679250726e-10
-6.281689846e-04	-6.405893712e-10
-6.274814130e-04	-6.166641798e-10
-6.265362924e-04	-5.922166200e-10
-6.254955690e-04	-5.676865249e-10
-6.246333007e-04	-5.460264108e-10
-6.234857434e-04	-5.229674215e-10
-6.226844462e-04	-5.027417344e-10
-6.216950212e-04	-4.825665695e-10
-6.206394552e-04	-4.641746550e-10
-6.196275203e-04	-4.455464900e-10
-6.186082866e-04	-4.282992346e-10
-6.173355081e-04	-4.109000068e-10
-6.162940452e-04	-3.951193124e-10
-6.151811013e-04	-3.792528969e-10
-6.138285528e-04	-3.635560919e-10
-6.128370402e-04	-3.492359280e-10
-6.116588479e-04	-3.362859245e-10
-6.101423504e-04	-3.218306978e-10
-6.089975329e-04	-3.103286146e-10
-6.074262661e-04	-2.974329186e-10
-6.061637484e-04	-2.857880613e-10
-6.046413735e-04	-2.742383791e-10
-6.032454552e-04	-2.641492473e-10
-6.016320131e-04	-2.530312917e-10
-6.000352268e-04	-2.429244784e-10
-5.986457423e-04	-2.340901790e-10
-5.966528811e-04	-2.217865907e-10
-5.947797919e-04	-2.117335663e-10
-5.922900004e-04	-2.005657980e-10
-5.906784664e-04	-1.933736394e-10
-5.886001680e-04	-1.847056727e-10
-5.867876724e-04	-1.775306270e-10
