Voltage	Current	Iqp	Iand	V/Rleak	Te	Ts	DeltaT	Peph	Pand	Pleak	Pabs	Pcool
0.000132	7.85472e-12	7.85472e-12	0	0.00785472	0.301023	0.3	0.999991	-0.00111355	0	0.000518411	9.01388e-10	1.0303e-21
0.000136	8.09274e-12	8.09274e-12	0	0.00809274	0.301023	0.3	0.999991	-0.00111355	0	0.000550306	9.56845e-10	1.08229e-21
0.00014	8.33076e-12	8.33076e-12	0	0.00833076	0.301023	0.3	0.999991	-0.00111355	0	0.000583153	1.01396e-09	1.13627e-21
0.000144	8.56879e-12	8.56879e-12	0	0.00856879	0.301023	0.3	0.999991	-0.00111355	0	0.000616953	1.07273e-09	1.19233e-21
0.000148	8.80681e-12	8.80681e-12	0	0.00880681	0.301023	0.3	0.999991	-0.00111355	0	0.000651704	1.13315e-09	1.25053e-21
0.000152	9.04483e-12	9.04483e-12	0	0.00904483	0.301023	0.3	0.999991	-0.00111355	0	0.000687407	1.19523e-09	1.31098e-21
0.000156	9.28285e-12	9.28285e-12	0	0.00928285	0.301023	0.3	0.999991	-0.00111355	0	0.000724062	1.25896e-09	1.37374e-21
0.00016	9.52087e-12	9.52087e-12	0	0.00952087	0.301023	0.3	0.999991	-0.00111355	0	0.00076167	1.32435e-09	1.43891e-21
0.000164	9.75889e-12	9.75889e-12	0	0.00975889	0.301023	0.3	0.999991	-0.00111355	0	0.000800229	1.3914e-09	1.50658e-21
0.000168	9.99692e-12	9.99692e-12	0	0.00999692	0.301023	0.3	0.999991	-0.00111355	0	0.000839741	1.4601e-09	1.57686e-21
0.000172	1.02349e-11	1.02349e-11	0	0.0102349	0.301023	0.3	0.999991	-0.00111355	0	0.000880205	1.53046e-09	1.64983e-21
0.000176	1.0473e-11	1.0473e-11	0	0.010473	0.301023	0.3	0.999991	-0.00111355	0	0.00092162	1.60247e-09	1.7256e-21
0.00018	1.0711e-11	1.0711e-11	0	0.010711	0.301023	0.3	0.999991	-0.00111355	0	0.000963988	1.67613e-09	1.80429e-21
0.000184	1.0949e-11	1.0949e-11	0	0.010949	0.301023	0.3	0.999991	-0.00111355	0	0.00100731	1.75146e-09	1.886e-21
0.000188	1.1187e-11	1.1187e-11	0	0.011187	0.301023	0.3	0.999991	-0.00111355	0	0.00105158	1.82843e-09	1.97085e-21
0.000192	1.1425e-11	1.1425e-11	0	0.011425	0.301023	0.3	0.999991	-0.00111355	0	0.0010968	1.90707e-09	2.05895e-21
0.000196	1.16631e-11	1.16631e-11	0	0.0116631	0.301023	0.3	0.999991	-0.00111355	0	0.00114298	1.98736e-09	2.15045e-21
0.0002	1.19011e-11	1.19011e-11	0	0.0119011	0.301023	0.3	0.999991	-0.00111355	0	0.00119011	2.0693e-09	2.24546e-21
0.000204	1.21391e-11	1.21391e-11	0	0.0121391	0.301023	0.3	0.999991	-0.00111355	0	0.00123819	2.1529e-09	2.34412e-21
0.000208	1.23771e-11	1.23771e-11	0	0.0123771	0.301023	0.3	0.999991	-0.00111355	0	0.00128722	2.23816e-09	2.44658e-21
0.000212	1.26152e-11	1.26152e-11	0	0.0126152	0.301023	0.3	0.999991	-0.00111355	0	0.00133721	2.32507e-09	2.55297e-21
0.000216	1.28532e-11	1.28532e-11	0	0.0128532	0.301023	0.3	0.999991	-0.00111355	0	0.00138814	2.41363e-09	2.66345e-21
0.00022	1.30912e-11	1.30912e-11	0	0.0130912	0.301023	0.3	0.999991	-0.00111355	0	0.00144003	2.50385e-09	2.77819e-21
0.000224	1.33292e-11	1.33292e-11	0	0.0133292	0.301023	0.3	0.999991	-0.00111355	0	0.00149287	2.59573e-09	2.89733e-21
0.000228	1.35672e-11	1.35672e-11	0	0.0135672	0.301023	0.3	0.999991	-0.00111355	0	0.00154667	2.68926e-09	3.02105e-21
0.000232	1.38053e-11	1.38053e-11	0	0.0138053	0.301023	0.3	0.999991	-0.00111355	0	0.00160141	2.78445e-09	3.14953e-21
0.000236	1.40433e-11	1.40433e-11	0	0.0140433	0.301023	0.3	0.999991	-0.00111355	0	0.00165711	2.8813e-09	3.28295e-21
0.00024	1.42813e-11	1.42813e-11	0	0.0142813	0.301023	0.3	0.999991	-0.00111355	0	0.00171376	2.97979e-09	3.42151e-21
0.000244	1.45193e-11	1.45193e-11	0	0.0145193	0.301023	0.3	0.999991	-0.00111355	0	0.00177136	3.07995e-09	3.56539e-21
0.000248	1.47574e-11	1.47574e-11	0	0.0147574	0.301023	0.3	0.999991	-0.00111355	0	0.00182991	3.18176e-09	3.7148e-21
0.000252	1.49954e-11	1.49954e-11	0	0.0149954	0.301023	0.3	0.999991	-0.00111355	0	0.00188942	3.28522e-09	3.86996e-21
0.000256	1.52334e-11	1.52334e-11	0	0.0152334	0.301023	0.3	0.999991	-0.00111355	0	0.00194987	3.39034e-09	4.03109e-21
0.00026	1.54714e-11	1.54714e-11	0	0.0154714	0.301023	0.3	0.999991	-0.00111355	0	0.00201128	3.49712e-09	4.19842e-21
0.000264	1.57094e-11	1.57094e-11	0	0.0157094	0.302709	0.3	0.999991	-0.00299165	0	0.00207365	3.60555e-09	5.9435e-21
0.000268	1.59475e-11	1.59475e-11	0	0.0159475	0.302709	0.3	0.999991	-0.00299165	0	0.00213696	3.71564e-09	6.1831e-21
0.000272	1.61855e-11	1.61855e-11	0	0.0161855	0.302709	0.3	0.999991	-0.00299165	0	0.00220123	3.82738e-09	6.43186e-21
0.000276	1.64235e-11	1.64235e-11	0	0.0164235	0.302709	0.3	0.999991	-0.00299165	0	0.00226644	3.94078e-09	6.69015e-21
0.00028	1.66615e-11	1.66615e-11	0	0.0166615	0.302709	0.3	0.999991	-0.00299165	0	0.00233261	4.05583e-09	6.95832e-21
0.000284	1.68995e-11	1.68995e-11	0	0.0168995	0.302709	0.3	0.999991	-0.00299165	0	0.00239974	4.17254e-09	7.23674e-21
0.000288001	1.71376e-11	1.71376e-11	0	0.0171376	0.302709	0.3	0.999991	-0.00299165	0	0.00246781	4.2909e-09	7.52582e-21
0.000292001	1.73756e-11	1.73756e-11	0	0.0173756	0.302709	0.3	0.999991	-0.00299165	0	0.00253684	4.41092e-09	7.82596e-21
0.000296001	1.76136e-11	1.76136e-11	0	0.0176136	0.302709	0.3	0.999991	-0.00299165	0	0.00260681	4.5326e-09	8.13758e-21
0.000300001	1.78516e-11	1.78516e-11	0	0.0178516	0.302709	0.3	0.999991	-0.00299165	0	0.00267775	4.65593e-09	8.46113e-21
0.000304001	1.80897e-11	1.80897e-11	0	0.0180897	0.302709	0.3	0.999991	-0.00299165	0	0.00274963	4.78091e-09	8.79705e-21
0.000308001	1.83277e-11	1.83277e-11	0	0.0183277	0.302709	0.3	0.999991	-0.00299165	0	0.00282246	4.90755e-09	9.14583e-21
0.000312001	1.85657e-11	1.85657e-11	0	0.0185657	0.302709	0.3	0.999991	-0.00299165	0	0.00289625	5.03585e-09	9.50796e-21
0.000316001	1.88037e-11	1.88037e-11	0	0.0188037	0.302709	0.3	0.999991	-0.00299165	0	0.00297099	5.1658e-09	9.88394e-21
0.000320001	1.90417e-11	1.90417e-11	0	0.0190417	0.302709	0.3	0.999991	-0.00299165	0	0.00304668	5.29741e-09	1.02743e-20
0.000324001	1.92798e-11	1.92798e-11	0	0.0192798	0.302709	0.3	0.999991	-0.00299165	0	0.00312332	5.43067e-09	1.06796e-20
0.000328001	1.95178e-11	1.95178e-11	0	0.0195178	0.302709	0.3	0.999991	-0.00299165	0	0.00320092	5.56559e-09	1.11004e-20
0.000332001	1.97558e-11	1.97558e-11	0	0.0197558	0.302709	0.3	0.999991	-0.00299165	0	0.00327946	5.70217e-09	1.15373e-20
0.000336001	1.99938e-11	1.99938e-11	0	0.0199938	0.302709	0.3	0.999991	-0.00299165	0	0.00335896	5.8404e-09	1.1991e-20
0.000340001	2.02319e-11	2.02319e-11	0	0.0202319	0.302709	0.3	0.999991	-0.00299165	0	0.00343942	5.98028e-09	1.2462e-20
0.000344001	2.04699e-11	2.04699e-11	0	0.0204699	0.302709	0.3	0.999991	-0.00299165	0	0.00352082	6.12182e-09	1.2951e-20
0.000348001	2.07079e-11	2.07079e-11	0	0.0207079	0.302709	0.3	0.999991	-0.00299165	0	0.00360317	6.26502e-09	1.34587e-20
0.000352001	2.09459e-11	2.09459e-11	0	0.0209459	0.302709	0.3	0.999991	-0.00299165	0	0.00368648	6.40987e-09	1.39858e-20
0.000356001	2.11839e-11	2.11839e-11	0	0.0211839	0.302709	0.3	0.999991	-0.00299165	0	0.00377074	6.55637e-09	1.45332e-20
0.000360001	2.1422e-11	2.1422e-11	0	0.021422	0.302709	0.3	0.999991	-0.00299165	0	0.00385595	6.70454e-09	1.51014e-20
0.000364001	2.166e-11	2.166e-11	0	0.02166	0.302709	0.3	0.999991	-0.00299165	0	0.00394212	6.85435e-09	1.56915e-20
0.000368001	2.1898e-11	2.1898e-11	0	0.021898	0.304395	0.3	0.999991	-0.0049228	0	0.00402923	7.00583e-09	2.16895e-20
0.000372001	2.2136e-11	2.2136e-11	0	0.022136	0.304395	0.3	0.999991	-0.0049228	0	0.0041173	7.15895e-09	2.25269e-20
0.000376001	2.2374e-11	2.2374e-11	0	0.022374	0.304395	0.3	0.999991	-0.0049228	0	0.00420632	7.31374e-09	2.33962e-20
0.000380001	2.26121e-11	2.26121e-11	0	0.0226121	0.304395	0.3	0.999991	-0.0049228	0	0.00429629	7.47018e-09	2.42986e-20
0.000384001	2.28501e-11	2.28501e-11	0	0.0228501	0.304395	0.3	0.999991	-0.0049228	0	0.00438722	7.62827e-09	2.52352e-20
0.000388001	2.30881e-11	2.30881e-11	0	0.0230881	0.304395	0.3	0.999991	-0.0049228	0	0.00447909	7.78802e-09	2.62076e-20
0.000392001	2.33261e-11	2.33261e-11	0	0.0233261	0.304395	0.3	0.999991	-0.0049228	0	0.00457192	7.94943e-09	2.72169e-20
0.000396001	2.35642e-11	2.35642e-11	0	0.0235642	0.304395	0.3	0.999991	-0.0049228	0	0.0046657	8.11249e-09	2.82646e-20
0.000400001	2.38022e-11	2.38022e-11	0	0.0238022	0.304395	0.3	0.999991	-0.0049228	0	0.00476044	8.27721e-09	2.93521e-20
0.000404001	2.40402e-11	2.40402e-11	0	0.0240402	0.304395	0.3	0.999991	-0.0049228	0	0.00485612	8.44358e-09	3.04811e-20
0.000408001	2.42782e-11	2.42782e-11	0	0.0242782	0.304395	0.3	0.999991	-0.0049228	0	0.00495276	8.6116e-09	3.1653e-20
0.000412001	2.45162e-11	2.45162e-11	0	0.0245162	0.304395	0.3	0.999991	-0.0049228	0	0.00505035	8.78129e-09	3.28695e-20
0.000416001	2.47543e-11	2.47543e-11	0	0.0247543	0.304395	0.3	0.999991	-0.0049228	0	0.00514889	8.95263e-09	3.41322e-20
0.000420001	2.49923e-11	2.49923e-11	0	0.0249923	0.304395	0.3	0.999991	-0.0049228	0	0.00524838	9.12562e-09	3.5443e-20
0.000424001	2.52303e-11	2.52303e-11	0	0.0252303	0.304395	0.3	0.999991	-0.0049228	0	0.00534883	9.30027e-09	3.68037e-20
0.000428001	2.54683e-11	2.54683e-11	0	0.0254683	0.304395	0.3	0.999991	-0.0049228	0	0.00545022	9.47657e-09	3.82161e-20
0.000432001	2.57064e-11	2.57064e-11	0	0.0257064	0.304395	0.3	0.999991	-0.0049228	0	0.00555257	9.65453e-09	3.96823e-20
0.000436001	2.59444e-11	2.59444e-11	0	0.0259444	0.304395	0.3	0.999991	-0.0049228	0	0.00565587	9.83415e-09	4.12042e-20
0.000440001	2.61824e-11	2.61824e-11	0	0.0261824	0.304395	0.3	0.999991	-0.0049228	0	0.00576013	1.00154e-08	4.27841e-20
0.000444001	2.64204e-11	2.64204e-11	0	0.0264204	0.304395	0.3	0.999991	-0.0049228	0	0.00586533	1.01983e-08	4.4424e-20
0.000448001	2.66584e-11	2.66584e-11	0	0.0266584	0.306082	0.3	0.999991	-0.00690819	0	0.00597149	1.03829e-08	6.07378e-20
0.000452001	2.68965e-11	2.68965e-11	0	0.0268965	0.306082	0.3	0.999991	-0.00690819	0	0.0060786	1.05692e-08	6.30478e-20
0.000456001	2.71345e-11	2.71345e-11	0	0.0271345	0.306082	0.3	0.999991	-0.00690819	0	0.00618666	1.07571e-08	6.5445e-20
0.000460001	2.73725e-11	2.73725e-11	0	0.0273725	0.306082	0.3	0.999991	-0.00690819	0	0.00629568	1.09466e-08	6.7933e-20
0.000464001	2.76105e-11	2.76105e-11	0	0.0276105	0.306082	0.3	0.999991	-0.00690819	0	0.00640564	1.11378e-08	7.0515e-20
0.000468001	2.78486e-11	2.78486e-11	0	0.0278486	0.306082	0.3	0.999991	-0.00690819	0	0.00651656	1.13307e-08	7.31948e-20
0.000472001	2.80866e-11	2.80866e-11	0	0.0280866	0.306082	0.3	0.999991	-0.00690819	0	0.00662843	1.15252e-08	7.59758e-20
0.000476001	2.83246e-11	2.83246e-11	0	0.0283246	0.306082	0.3	0.999991	-0.00690819	0	0.00674125	1.17214e-08	7.88621e-20
0.000480001	2.85626e-11	2.85626e-11	0	0.0285626	0.306082	0.3	0.999991	-0.00690819	0	0.00685503	1.19192e-08	8.18575e-20
0.000484001	2.88006e-11	2.88006e-11	0	0.0288006	0.306082	0.3	0.999991	-0.00690819	0	0.00696975	1.21187e-08	8.49661e-20
0.000488001	2.90387e-11	2.90387e-11	0	0.0290387	0.306082	0.3	0.999991	-0.00690819	0	0.00708543	1.23198e-08	8.81924e-20
0.000492001	2.92767e-11	2.92767e-11	0	0.0292767	0.306082	0.3	0.999991	-0.00690819	0	0.00720206	1.25226e-08	9.15406e-20
0.000496001	2.95147e-11	2.95147e-11	0	0.0295147	0.306082	0.3	0.999991	-0.00690819	0	0.00731965	1.2727e-08	9.50155e-20
0.000500001	2.97527e-11	2.97527e-11	0	0.0297527	0.306082	0.3	0.999991	-0.00690819	0	0.00743818	1.29331e-08	9.86218e-20
0.000504001	2.99907e-11	2.99907e-11	0	0.0299907	0.306082	0.3	0.999991	-0.00690819	0	0.00755767	1.31409e-08	1.02365e-19
0.000508001	3.02288e-11	3.02288e-11	0	0.0302288	0.306082	0.3	0.999991	-0.00690819	0	0.00767811	1.33503e-08	1.06249e-19
0.000512001	3.04668e-11	3.04668e-11	0	0.0304668	0.306082	0.3	0.999991	-0.00690819	0	0.0077995	1.35614e-08	1.1028e-19
0.000516001	3.07048e-11	3.07048e-11	0	0.0307048	0.307768	0.3	0.999991	-0.00894903	0	0.00792184	1.37741e-08	1.49604e-19
0.000520001	3.09428e-11	3.09428e-11	0	0.0309428	0.307768	0.3	0.999991	-0.00894903	0	0.00804514	1.39885e-08	1.55243e-19
0.000524001	3.11809e-11	3.11809e-11	0	0.0311809	0.307768	0.3	0.999991	-0.00894903	0	0.00816938	1.42045e-08	1.61094e-19
0.000528001	3.14189e-11	3.14189e-11	0	0.0314189	0.307768	0.3	0.999991	-0.00894903	0	0.00829458	1.44222e-08	1.67165e-19
0.000532001	3.16569e-11	3.16569e-11	0	0.0316569	0.307768	0.3	0.999991	-0.00894903	0	0.00842074	1.46415e-08	1.73464e-19
0.000536001	3.18949e-11	3.18949e-11	0	0.0318949	0.307768	0.3	0.999991	-0.00894903	0	0.00854784	1.48625e-08	1.8e-19
0.000540001	3.21329e-11	3.21329e-11	0	0.0321329	0.307768	0.3	0.999991	-0.00894903	0	0.00867589	1.50852e-08	1.86782e-19
0.000544001	3.2371e-11	3.2371e-11	0	0.032371	0.307768	0.3	0.999991	-0.00894903	0	0.0088049	1.53095e-08	1.93818e-19
0.000548001	3.2609e-11	3.2609e-11	0	0.032609	0.307768	0.3	0.999991	-0.00894903	0	0.00893486	1.55355e-08	2.01119e-19
0.000552001	3.2847e-11	3.2847e-11	0	0.032847	0.307768	0.3	0.999991	-0.00894903	0	0.00906577	1.57631e-08	2.08695e-19
0.000556001	3.3085e-11	3.3085e-11	0	0.033085	0.307768	0.3	0.999991	-0.00894903	0	0.00919764	1.59924e-08	2.16556e-19
0.000560001	3.33231e-11	3.33231e-11	0	0.0333231	0.307768	0.3	0.999991	-0.00894903	0	0.00933045	1.62233e-08	2.24712e-19
0.000564001	3.35611e-11	3.35611e-11	0	0.0335611	0.307768	0.3	0.999991	-0.00894903	0	0.00946422	1.64559e-08	2.33174e-19
0.000568001	3.37991e-11	3.37991e-11	0	0.0337991	0.307768	0.3	0.999991	-0.00894903	0	0.00959894	1.66902e-08	2.41955e-19
0.000572001	3.40371e-11	3.40371e-11	0	0.0340371	0.307768	0.3	0.999991	-0.00894903	0	0.00973462	1.69261e-08	2.51066e-19
0.000576001	3.42751e-11	3.42751e-11	0	0.0342751	0.307768	0.3	0.999991	-0.00894903	0	0.00987124	1.71636e-08	2.60519e-19
0.000580001	3.45132e-11	3.45132e-11	0	0.0345132	0.309455	0.3	0.999991	-0.0110466	0	0.0100088	1.74028e-08	3.51018e-19
0.000584001	3.47512e-11	3.47512e-11	0	0.0347512	0.309455	0.3	0.999991	-0.0110466	0	0.0101473	1.76437e-08	3.64155e-19
0.000588001	3.49892e-11	3.49892e-11	0	0.0349892	0.309455	0.3	0.999991	-0.0110466	0	0.0102868	1.78862e-08	3.77783e-19
0.000592001	3.52272e-11	3.52272e-11	0	0.0352272	0.309455	0.3	0.999991	-0.0110466	0	0.0104273	1.81304e-08	3.91921e-19
0.000596001	3.54652e-11	3.54652e-11	0	0.0354652	0.309455	0.3	0.999991	-0.0110466	0	0.0105686	1.83762e-08	4.06587e-19
0.000600001	3.57033e-11	3.57033e-11	0	0.0357033	0.309455	0.3	0.999991	-0.0110466	0	0.010711	1.86237e-08	4.218e-19
0.000604001	3.59413e-11	3.59413e-11	0	0.0359413	0.309455	0.3	0.999991	-0.0110466	0	0.0108543	1.88729e-08	4.37583e-19
0.000608001	3.61793e-11	3.61793e-11	0	0.0361793	0.309455	0.3	0.999991	-0.0110466	0	0.0109985	1.91237e-08	4.53955e-19
0.000612001	3.64173e-11	3.64173e-11	0	0.0364173	0.309455	0.3	0.999991	-0.0110466	0	0.0111437	1.93761e-08	4.70939e-19
0.000616001	3.66554e-11	3.66554e-11	0	0.0366554	0.309455	0.3	0.999991	-0.0110466	0	0.0112899	1.96302e-08	4.88558e-19
0.000620001	3.68934e-11	3.68934e-11	0	0.0368934	0.309455	0.3	0.999991	-0.0110466	0	0.0114369	1.9886e-08	5.06836e-19
0.000624001	3.71314e-11	3.71314e-11	0	0.0371314	0.309455	0.3	0.999991	-0.0110466	0	0.011585	2.01434e-08	5.25796e-19
0.000628001	3.73694e-11	3.73694e-11	0	0.0373694	0.309455	0.3	0.999991	-0.0110466	0	0.011734	2.04025e-08	5.45465e-19
0.000632001	3.76074e-11	3.76074e-11	0	0.0376074	0.309455	0.3	0.999991	-0.0110466	0	0.011884	2.06632e-08	5.65869e-19
0.000636001	3.78455e-11	3.78455e-11	0	0.0378455	0.309455	0.3	0.999991	-0.0110466	0	0.0120349	2.09256e-08	5.87035e-19
0.000640001	3.80835e-11	3.80835e-11	0	0.0380835	0.311141	0.3	0.999991	-0.013202	0	0.0121867	2.11896e-08	7.86042e-19
0.000644001	3.83215e-11	3.83215e-11	0	0.0383215	0.311141	0.3	0.999991	-0.013202	0	0.0123395	2.14553e-08	8.15272e-19
0.000648001	3.85595e-11	3.85595e-11	0	0.0385595	0.311141	0.3	0.999991	-0.013202	0	0.0124933	2.17227e-08	8.45589e-19
0.000652001	3.87976e-11	3.87976e-11	0	0.0387976	0.311141	0.3	0.999991	-0.013202	0	0.012648	2.19917e-08	8.77033e-19
0.000656001	3.90356e-11	3.90356e-11	0	0.0390356	0.311141	0.3	0.999991	-0.013202	0	0.0128037	2.22624e-08	9.09644e-19
0.000660001	3.92736e-11	3.92736e-11	0	0.0392736	0.311141	0.3	0.999991	-0.013202	0	0.0129603	2.25347e-08	9.43467e-19
0.000664001	3.95116e-11	3.95116e-11	0	0.0395116	0.311141	0.3	0.999991	-0.013202	0	0.0131179	2.28087e-08	9.78547e-19
0.000668001	3.97496e-11	3.97496e-11	0	0.0397496	0.311141	0.3	0.999991	-0.013202	0	0.0132764	2.30843e-08	1.01493e-18
0.000672001	3.99877e-11	3.99877e-11	0	0.0399877	0.311141	0.3	0.999991	-0.013202	0	0.0134359	2.33616e-08	1.05266e-18
0.000676001	4.02257e-11	4.02257e-11	0	0.0402257	0.311141	0.3	0.999991	-0.013202	0	0.0135963	2.36405e-08	1.0918e-18
0.000680001	4.04637e-11	4.04637e-11	0	0.0404637	0.311141	0.3	0.999991	-0.013202	0	0.0137577	2.39211e-08	1.13239e-18
0.000684001	4.07017e-11	4.07017e-11	0	0.0407017	0.311141	0.3	0.999991	-0.013202	0	0.01392	2.42034e-08	1.17449e-18
0.000688001	4.09398e-11	4.09398e-11	0	0.0409398	0.311141	0.3	0.999991	-0.013202	0	0.0140833	2.44873e-08	1.21815e-18
0.000692001	4.11778e-11	4.11778e-11	0	0.0411778	0.311141	0.3	0.999991	-0.013202	0	0.0142475	2.47728e-08	1.26344e-18
0.000696001	4.14158e-11	4.14158e-11	0	0.0414158	0.312827	0.3	0.999991	-0.0154167	0	0.0144127	2.50601e-08	1.68192e-18
0.000700001	4.16538e-11	4.16538e-11	0	0.0416538	0.312827	0.3	0.999991	-0.0154167	0	0.0145788	2.53489e-08	1.74408e-18
0.000704001	4.18918e-11	4.18918e-11	0	0.0418918	0.312827	0.3	0.999991	-0.0154167	0	0.0147459	2.56395e-08	1.80855e-18
0.000708001	4.21299e-11	4.21299e-11	0	0.0421299	0.312827	0.3	0.999991	-0.0154167	0	0.014914	2.59317e-08	1.87539e-18
0.000712001	4.23679e-11	4.23679e-11	0	0.0423679	0.312827	0.3	0.999991	-0.0154167	0	0.015083	2.62255e-08	1.9447e-18
0.000716001	4.26059e-11	4.26059e-11	0	0.0426059	0.312827	0.3	0.999991	-0.0154167	0	0.0152529	2.6521e-08	2.01658e-18
0.000720001	4.28439e-11	4.28439e-11	0	0.0428439	0.312827	0.3	0.999991	-0.0154167	0	0.0154238	2.68181e-08	2.09111e-18
0.000724001	4.30819e-11	4.30819e-11	0	0.0430819	0.312827	0.3	0.999991	-0.0154167	0	0.0155957	2.7117e-08	2.16839e-18
0.000728001	4.332e-11	4.332e-11	0	0.04332	0.312827	0.3	0.999991	-0.0154167	0	0.0157685	2.74174e-08	2.24852e-18
0.000732001	4.3558e-11	4.3558e-11	0	0.043558	0.312827	0.3	0.999991	-0.0154167	0	0.0159422	2.77195e-08	2.33162e-18
0.000736001	4.3796e-11	4.3796e-11	0	0.043796	0.312827	0.3	0.999991	-0.0154167	0	0.0161169	2.80233e-08	2.41778e-18
0.000740001	4.4034e-11	4.4034e-11	0	0.044034	0.312827	0.3	0.999991	-0.0154167	0	0.0162926	2.83287e-08	2.50713e-18
