-6.975645056E-4	-4.19743013067E-9
-6.972064659E-4	-4.11225638767E-9
-6.970397296E-4	-4.02690161067E-9
-6.965257166E-4	-3.94155276167E-9
-6.961418453E-4	-3.85621436767E-9
-6.957893923E-4	-3.77095444267E-9
-6.953553641E-4	-3.68650061867E-9
-6.950820976E-4	-3.60401892267E-9
-6.947303247E-4	-3.52330511867E-9
-6.943607574E-4	-3.44436861067E-9
-6.941051167E-4	-3.36728879667E-9
-6.936108035E-4	-3.29175284967E-9
-6.933528865E-4	-3.21829256067E-9
-6.929823413E-4	-3.14625543167E-9
-6.927349177E-4	-3.07578683767E-9
-6.924224037E-4	-3.00693800767E-9
-6.920916512E-4	-2.93973544167E-9
-6.916247658E-4	-2.87397071267E-9
-6.913165514E-4	-2.80969527967E-9
-6.909678529E-4	-2.74689768167E-9
-6.904824649E-4	-2.68539923767E-9
-6.902639754E-4	-2.62538049067E-9
-6.899462175E-4	-2.56669646767E-9
-6.895422418E-4	-2.50940433267E-9
-6.891262439E-4	-2.45328326067E-9
-6.888507293E-4	-2.39843589567E-9
-6.884191909E-4	-2.34487385067E-9
-6.879805202E-4	-2.29249729367E-9
-6.876069793E-4	-2.24135178367E-9
-6.873004116E-4	-2.19129451467E-9
-6.868262534E-4	-2.14225315267E-9
-6.863993968E-4	-2.09447449267E-9
-6.859828706E-4	-2.04776680667E-9
-6.857243467E-4	-2.00206137167E-9
-6.852962761E-4	-1.95735832667E-9
-6.84810624E-4	-1.91364081067E-9
-6.844626392E-4	-1.87094918167E-9
-6.84016645E-4	-1.82931430567E-9
-6.836895347E-4	-1.78852959767E-9
-6.832005721E-4	-1.74862420567E-9
-6.828499008E-4	-1.70973606467E-9
-6.824988585E-4	-1.67170240267E-9
-6.820093508E-4	-1.63435727667E-9
-6.815352937E-4	-1.59805415267E-9
-6.810717636E-4	-1.56248758467E-9
-6.807535617E-4	-1.52763010067E-9
-6.801714064E-4	-1.49378403667E-9
-6.797623498E-4	-1.46050548067E-9
-6.792884332E-4	-1.42794443767E-9
-6.788272638E-4	-1.39627521367E-9
-6.783258238E-4	-1.36516009067E-9
-6.780381522E-4	-1.33489312167E-9
-6.774438511E-4	-1.30523183567E-9
-6.769778649E-4	-1.27615228467E-9
-6.765660712E-4	-1.24780047967E-9
-6.760583644E-4	-1.22017513567E-9
-6.754157443E-4	-1.19308915767E-9
-6.751123354E-4	-1.16664430667E-9
-6.74610901E-4	-1.14076229567E-9
-6.740930662E-4	-1.11547200067E-9
-6.734606472E-4	-1.09073899867E-9
-6.729423683E-4	-1.06658073767E-9
-6.723601287E-4	-1.04298976767E-9
-6.718533493E-4	-1.01984810267E-9
-6.71261791E-4	-9.9729604367E-10
-6.706384097E-4	-9.7531053367E-10
-6.700814284E-4	-9.5375076137E-10
-6.69532979E-4	-9.3262094467E-10
-6.690460679E-4	-9.1206966587E-10
-6.684500413E-4	-8.9194911467E-10
-6.677278074E-4	-8.7212587257E-10
-6.670453889E-4	-8.5287783397E-10
-6.663950575E-4	-8.3406828297E-10
-6.658591079E-4	-8.1569060857E-10
-6.651217607E-4	-7.9776264867E-10
-6.644677086E-4	-7.8027618077E-10
-6.637219138E-4	-7.6306830097E-10
-6.629539294E-4	-7.4627556767E-10
-6.623251019E-4	-7.2980400467E-10
-6.616831169E-4	-7.1375833317E-10
-6.609897047E-4	-6.9814410787E-10
-6.601539152E-4	-6.8283161047E-10
-6.595539656E-4	-6.6793550367E-10
-6.586549067E-4	-6.5317129337E-10
-6.579199481E-4	-6.3884270937E-10
-6.571484622E-4	-6.2493901187E-10
-6.563687087E-4	-6.1118550367E-10
-6.555862966E-4	-5.9787386067E-10
-6.547250465E-4	-5.8468761527E-10
-6.540453482E-4	-5.7197919177E-10
-6.529991514E-4	-5.5955564407E-10
-6.520092323E-4	-5.4726849107E-10
-6.511828514E-4	-5.3542875367E-10
-6.502756147E-4	-5.2371461147E-10
-6.494035003E-4	-5.1227717707E-10
-6.485185993E-4	-5.0113996807E-10
-6.475054227E-4	-4.9030174967E-10
-6.465504346E-4	-4.7960522837E-10
-6.456802873E-4	-4.6917249987E-10
-6.445683762E-4	-4.5901121817E-10
-6.436361116E-4	-4.4901680377E-10
-6.427434825E-4	-4.3932011287E-10
-6.415003113E-4	-4.2977208447E-10
-6.404786759E-4	-4.2050412297E-10
-6.396872206E-4	-4.1138903897E-10
-6.38517683E-4	-4.0255424047E-10
-6.374838849E-4	-3.9390548657E-10
-6.362756505E-4	-3.8539054907E-10
-6.352461746E-4	-3.7716012207E-10
-6.340459605E-4	-3.6906254957E-10
-6.328854831E-4	-3.6110782857E-10
-6.317097124E-4	-3.5343993597E-10
-6.303952964E-4	-3.4579112287E-10
-6.292164681E-4	-3.3841876047E-10
-6.279118767E-4	-3.3115004927E-10
-6.266256697E-4	-3.2407095937E-10
-6.253635688E-4	-3.1725664747E-10
-6.241915863E-4	-3.1045131637E-10
-6.22814047E-4	-3.0379356357E-10
-6.214106816E-4	-2.9742117467E-10
-6.201270488E-4	-2.9104604527E-10
-6.186497127E-4	-2.8482159837E-10
-6.17303395E-4	-2.7891613467E-10
-6.159224216E-4	-2.7300541457E-10
-6.144694501E-4	-2.6722321947E-10
-6.129064246E-4	-2.6158880527E-10
-6.115158233E-4	-2.5609681337E-10
-6.102059261E-4	-2.5074953597E-10
-6.084712969E-4	-2.4555196437E-10
-6.068984412E-4	-2.4034080457E-10
